latitude,longitude,country
56.4038,24.8511,Lithuania
56.3599,21.9067,Lithuania
56.3599,22.522,Lithuania
56.3599,22.5659,Lithuania
56.3599,22.6099,Lithuania
56.3599,22.6538,Lithuania
56.3599,22.6978,Lithuania
56.3599,22.7417,Lithuania
56.3599,22.7856,Lithuania
56.3599,23.1812,Lithuania
56.3599,24.6753,Lithuania
56.3599,24.7192,Lithuania
56.3599,24.7632,Lithuania
56.3599,24.8071,Lithuania
56.3599,24.8511,Lithuania
56.3599,24.895,Lithuania
56.3159,21.687,Lithuania
56.3159,21.731,Lithuania
56.3159,21.7749,Lithuania
56.3159,21.8188,Lithuania
56.3159,21.8628,Lithuania
56.3159,21.9067,Lithuania
56.3159,21.9507,Lithuania
56.3159,22.5659,Lithuania
56.3159,22.6099,Lithuania
56.3159,22.6538,Lithuania
56.3159,22.6978,Lithuania
56.3159,22.7417,Lithuania
56.3159,23.0493,Lithuania
56.3159,23.0933,Lithuania
56.3159,23.1372,Lithuania
56.3159,23.1812,Lithuania
56.3159,23.2251,Lithuania
56.3159,23.269,Lithuania
56.3159,23.313,Lithuania
56.3159,23.7524,Lithuania
56.3159,23.8843,Lithuania
56.3159,24.5874,Lithuania
56.3159,24.6313,Lithuania
56.3159,24.6753,Lithuania
56.3159,24.7192,Lithuania
56.3159,24.7632,Lithuania
56.3159,24.8071,Lithuania
56.3159,24.8511,Lithuania
56.3159,24.895,Lithuania
56.3159,24.939,Lithuania
56.272,21.5991,Lithuania
56.272,21.6431,Lithuania
56.272,21.687,Lithuania
56.272,21.731,Lithuania
56.272,21.7749,Lithuania
56.272,21.8188,Lithuania
56.272,21.8628,Lithuania
56.272,21.9067,Lithuania
56.272,21.9507,Lithuania
56.272,21.9946,Lithuania
56.272,22.6099,Lithuania
56.272,22.6538,Lithuania
56.272,23.0493,Lithuania
56.272,23.0933,Lithuania
56.272,23.1372,Lithuania
56.272,23.1812,Lithuania
56.272,23.2251,Lithuania
56.272,23.269,Lithuania
56.272,23.313,Lithuania
56.272,23.3569,Lithuania
56.272,23.7964,Lithuania
56.272,23.8403,Lithuania
56.272,23.8843,Lithuania
56.272,23.9282,Lithuania
56.272,24.0601,Lithuania
56.272,24.2358,Lithuania
56.272,24.2798,Lithuania
56.272,24.4556,Lithuania
56.272,24.4995,Lithuania
56.272,24.5435,Lithuania
56.272,24.895,Lithuania
56.272,24.939,Lithuania
56.272,24.9829,Lithuania
56.228,21.4233,Lithuania
56.228,21.4673,Lithuania
56.228,21.5112,Lithuania
56.228,21.5552,Lithuania
56.228,21.5991,Lithuania
56.228,21.6431,Lithuania
56.228,21.687,Lithuania
